time,Q1,Q2,Q3
72,5.30875,9.905,16.96125
72.83,8.945,14.33,22.43225
73.66,11.16,17.15,25.8515
74.48,12.53,19.165,28.6005
75.31,13.60975,20.545,30.8605
76.14,13.57,20.55,31.17075
76.97,10.66975,16.61,25.55125
77.79,8.66,13.95,22.1325
78.62,7.1995,12.12,19.7825
79.45,5.98875,10.655,17.8325
80.28,6.75875,11.63,19.0315
81.1,9.68,15.405,23.92125
81.93,11.7295,17.975,26.88075
82.76,12.8895,19.67,29.442
83.59,13.86975,20.985,31.493
84.41,12.54925,19.095,29.06175
85.24,10.079,15.62,24.22
86.07,8.169,13.29,21.37375
86.9,6.77975,11.61,19.15075
87.72,5.63875,10.27,17.49125
88.55,7.7395,13.12,21.06025
89.38,10.488,16.41,24.96625
90.21,12.19,18.645,27.8805
91.03,13.28875,20.16,30.36
91.86,14.12,21.325,32.1125
92.69,11.5895,17.795,27.33225
93.52,9.389,14.755,23.19075
94.34,7.64975,12.71,20.58625
95.17,6.37,11.13,18.54025
96,5.33925,9.96,17.05225
