time,Q1,Q2,Q3
72,4.388,10.97,20.30325
72.83,19.6195,30.52,45.9535
73.66,29.646,44,64.75775
74.48,27.479,41.25,60.302
75.31,21.50925,32.915,48.34075
76.14,17.4065,27.33,40.83575
76.97,14.35,23.555,35.823
77.79,11.8585,20.625,32.60225
78.62,9.83725,18.46,29.83
79.45,8.4095,16.705,27.5725
80.28,7.27925,15.285,26.01325
81.1,6.43975,14.03,24.73025
81.93,5.7,13.01,23.26275
82.76,5.07975,12.125,22.0905
83.59,4.608,11.36,20.9635
84.41,13.14975,21.765,34.7525
85.24,25.053,38.02,55.85675
86.07,31.7235,47.375,69.1925
86.9,24.15875,36.795,53.99025
87.72,19.11975,29.87,44.35525
88.55,15.71675,25.375,38.3615
89.38,13.0265,21.98,34.41175
90.21,10.75675,19.46,31.05425
91.03,9.11875,17.595,28.6245
91.86,7.80975,16.01,26.911
92.69,6.8785,14.635,25.4605
93.52,6.12775,13.55,24.0835
94.34,5.428,12.58,22.77175
95.17,4.84,11.8,21.63175
96,4.41775,11.05,20.57325
