time,Q1,Q2,Q3
72,3.1995,6.89,13.16025
72.83,12.08,18.435,28.4005
73.66,17.89725,26.545,39.07225
74.48,16.99825,25.14,36.43075
75.31,13.61825,20.105,28.911
76.14,11.11925,16.77,24.63175
76.97,9.349,14.48,22.03025
77.79,7.90725,12.79,19.92025
78.62,6.94875,11.485,18.78
79.45,6.04825,10.41,17.7215
80.28,5.17975,9.56,16.82025
81.1,4.6195,8.8,15.96025
81.93,4.169,8.185,15.1205
82.76,3.75,7.635,14.32025
83.59,3.40975,7.145,13.61
84.41,8.2995,13.36,21.408
85.24,15.36975,22.87,34.50025
86.07,19.36775,28.625,41.69625
86.9,15.10975,22.29,32.22275
87.72,12.27975,18.31,26.6245
88.55,10.259,15.545,23.16775
89.38,8.55925,13.595,20.74275
90.21,7.3785,12.13,19.3615
91.03,6.47875,10.99,18.242
91.86,5.57975,9.99,17.31025
92.69,4.89975,9.21,16.43025
93.52,4.37975,8.505,15.5705
94.34,3.97925,7.935,14.75025
95.17,3.6095,7.41,14.00025
96,3.28,6.965,13.34025
