time,Q1,Q2,Q3
72,4.2,7.09,11.12225
72.83,5.20975,8.32,12.6015
73.66,5.8895,9.14,13.6805
74.48,6.3295,9.735,14.32275
75.31,6.63,10.165,14.9005
76.14,6.63925,10.1,14.88075
76.97,5.40975,8.455,12.81225
77.79,4.41925,7.325,11.44025
78.62,5.01,8.085,12.39075
79.45,5.769,8.975,13.53
80.28,6.22975,9.62,14.18375
81.1,6.55975,10.085,14.811
81.93,6.869,10.415,15.361
82.76,5.66975,8.83,13.32075
83.59,4.6395,7.575,11.71225
84.41,4.76975,7.81,12.14
85.24,5.58975,8.805,13.34
86.07,6.12975,9.49,14.0535
86.9,6.48,9.99,14.70175
87.72,6.7995,10.345,15.2815
88.55,5.9595,9.25,13.8115
89.38,4.87975,7.84,12.1205
90.21,4.54875,7.5,11.77075
91.03,5.4,8.61,13.05075
91.86,6.01975,9.345,13.97175
92.69,6.4195,9.89,14.58225
93.52,6.72975,10.27,15.19125
94.34,6.27,9.67,14.31175
95.17,5.15975,8.15,12.48225
96,4.21,7.14,11.32025
