time,Q1,Q2,Q3
72,4.45975,9.15,16.85225
72.83,10.66825,16.65,25.57125
73.66,14.5,21.63,32.38
74.48,17.418,25.35,37.95025
75.31,19.38975,28.185,41.539
76.14,20.01,28.71,42.613
76.97,15.9665,23.08,35
77.79,13.07,19.41,29.7745
78.62,10.92775,16.635,25.75075
79.45,9.12925,14.77,23.5415
80.28,7.79,13.275,21.8605
81.1,6.72,12.085,20.5405
81.93,5.9895,11.045,19.40025
82.76,5.24975,10.245,18.371
83.59,4.70975,9.505,17.4325
84.41,8.05875,13.3,21.58525
85.24,12.8195,19.41,29.47275
86.07,16.04975,23.725,35.61175
86.9,18.468,26.9,40.011
87.72,20.3395,29.385,43.345
88.55,17.77975,25.58,38.19125
89.38,14.34975,21.15,32.3455
90.21,11.948,17.97,27.46875
91.03,10.07675,15.665,24.74025
91.86,8.44975,14.03,22.77275
92.69,7.2495,12.725,21.29
93.52,6.33925,11.57,20.0305
94.34,5.67675,10.655,18.93175
95.17,5.00875,9.875,17.95225
96,4.50925,9.195,17.11075
