time,Q1,Q2,Q3
72,11.2895,18.965,31.6615
72.83,16.25975,25.675,39.23125
73.66,19.80925,30.11,44.3925
74.48,22.3135,33.25,49.4435
75.31,23.94725,35.625,52.95075
76.14,24.19925,35.955,53.171
76.97,19.83975,29.79,45.118
77.79,16.37975,25.695,39.59125
78.62,14.1285,22.775,36.1645
79.45,12.20975,20.3,33.30075
80.28,13.2095,21.805,34.7945
81.1,17.58925,27.47,41.526
81.93,20.8075,31.3,46.50025
82.76,22.958,34.1,51.174
83.59,24.3895,36.36,53.99075
84.41,22.45925,33.595,50.59025
85.24,18.71775,28.36,43.18175
86.07,15.59875,24.76,38.25325
86.9,13.4595,21.98,35.31025
87.72,11.739,19.705,32.81075
88.55,14.91875,24,37.3805
89.38,18.7495,29.045,43.351
90.21,21.66375,32.41,48.36425
91.03,23.497,34.965,52.3195
91.86,24.96675,37.045,54.94
92.69,21.0895,31.7,48.1855
93.52,17.53825,27.02,41.387
94.34,14.77975,23.845,37.524
95.17,12.8695,21.14,34.33075
96,11.3095,19.12,32.20175
