time,Q1,Q2,Q3
72,8.45,13.43,21.27125
72.83,8.45,13.435,21.291
73.66,8.45,13.435,21.30125
74.48,8.45,13.445,21.321
75.31,8.45,13.445,21.33125
76.14,8.45,13.445,21.34125
76.97,8.45,13.455,21.361
77.79,8.45,13.455,21.371
78.62,8.45,13.455,21.381
79.45,8.45,13.455,21.39125
80.28,8.45,13.46,21.40125
81.1,8.45,13.465,21.41125
81.93,8.45,13.465,21.421
82.76,8.45,13.465,21.431
83.59,8.45,13.47,21.441
84.41,8.45,13.47,21.451
85.24,8.45,13.47,21.461
86.07,8.45975,13.47,21.471
86.9,8.45975,13.475,21.471
87.72,8.46,13.475,21.49075
88.55,8.46,13.48,21.50075
89.38,8.46,13.48,21.5105
90.21,8.46,13.48,21.53025
91.03,8.46,13.48,21.54025
91.86,8.46,13.48,21.55
92.69,8.46975,13.48,21.56
93.52,8.46975,13.48,21.56025
94.34,8.46975,13.48,21.57025
95.17,8.46975,13.485,21.5705
96,8.46975,13.485,21.58025
