time,Q1,Q2,Q3
72,4.74925,9.13,16.26175
72.83,8.82,14.485,22.61025
73.66,11.56925,18.125,26.618
74.48,10.64875,16.92,25.2945
75.31,8.479,13.985,21.694
76.14,6.957,11.965,19.54075
76.97,5.79975,10.51,17.92375
77.79,4.9395,9.4,16.5455
78.62,8.00775,13.32,21.44025
79.45,10.95,17.36,25.78025
80.28,11.3295,17.875,26.61275
81.1,8.92975,14.58,22.47125
81.93,7.317,12.42,20.05375
82.76,6.0685,10.885,18.472
83.59,5.17775,9.665,16.828
84.41,7.13925,12.11,20.08375
85.24,10.31975,16.535,24.9205
86.07,12.06875,18.94,28.213
86.9,9.44925,15.305,23.28275
87.72,7.65925,12.91,20.58
88.55,6.29925,11.25,18.94
89.38,5.34875,9.935,17.27625
90.21,6.0985,10.72,18.355
91.03,9.57925,15.625,24.075
91.86,12.0485,18.9,28.073
92.69,10.0495,16.08,24.19825
93.52,8.00975,13.46,21.17625
94.34,6.599,11.63,19.28075
95.17,5.54,10.27,17.72475
96,4.7595,9.21,16.436
