time,Q1,Q2,Q3
72,12.93925,19.835,29.76
72.83,12.93925,19.85,29.79025
73.66,12.94925,19.855,29.81075
74.48,12.94925,19.865,29.84075
75.31,12.94925,19.875,29.861
76.14,12.9495,19.885,29.881
76.97,12.9495,19.895,29.91075
77.79,12.95925,19.905,29.93075
78.62,12.95925,19.91,29.95075
79.45,12.9595,19.92,29.961
80.28,12.9595,19.925,29.981
81.1,12.9595,19.93,30.00075
81.93,12.95975,19.94,30.02075
82.76,12.95975,19.94,30.031
83.59,12.95975,19.95,30.05075
84.41,12.96975,19.955,30.06075
85.24,12.96975,19.96,30.08075
86.07,12.96975,19.965,30.09075
86.9,12.96975,19.965,30.10075
87.72,12.97,19.965,30.12075
88.55,12.97,19.97,30.13075
89.38,12.97,19.97,30.14075
90.21,12.97,19.97,30.15075
91.03,12.97,19.975,30.16075
91.86,12.97,19.975,30.17075
92.69,12.97,19.975,30.18075
93.52,12.97,19.98,30.19075
94.34,12.97,19.98,30.20075
95.17,12.97,19.98,30.2105
96,12.97975,19.98,30.21075
