time,Q1,Q2,Q3
72,9.678,18.15,30.85425
72.83,14.94825,24.78,38.6025
73.66,18.499,29.24,44.251
74.48,20.93975,32.155,48.725
75.31,23.015,34.535,51.83325
76.14,23.12625,34.715,52.02075
76.97,18.16925,28.74,44.475
77.79,14.85,24.8,39.7485
78.62,12.26925,21.72,35.90175
79.45,10.599,19.44,33.0215
80.28,11.85925,20.71,34.05875
81.1,16.25975,26.51,41.1525
81.93,19.319,30.37,46.20225
82.76,21.7085,33.165,50.264
83.59,23.4595,35.19,52.96275
84.41,21.258,32.415,49.63025
85.24,16.96575,27.345,42.8875
86.07,13.93925,23.765,38.45
86.9,11.669,20.97,35.10825
87.72,10.119,18.865,32.31525
88.55,13.49875,22.955,36.709
89.38,17.56875,28.025,43.072
90.21,20.296,31.355,48.03025
91.03,22.4255,33.945,51.28675
91.86,23.96675,35.845,53.82975
92.69,19.5775,30.485,47.31125
93.52,15.74675,26.02,41.796
94.34,13.09825,22.765,37.40625
95.17,11.0885,20.235,34.36275
96,9.6985,18.28,31.6035
