time,Q1,Q2,Q3
72,3.9885,7.88,14.60575
72.83,8.5485,13.46,21.3515
73.66,11.64975,17.435,26.0105
74.48,13.8495,20.455,30.13375
75.31,15.539,22.705,33.71725
76.14,15.99875,23.39,35.05475
76.97,12.85925,19.01,28.62225
77.79,10.67,16.08,24.2905
78.62,9.02,13.995,21.5635
79.45,7.72,12.505,19.91125
80.28,6.69975,11.305,18.61225
81.1,5.85825,10.295,17.6505
81.93,5.21875,9.465,16.6545
82.76,4.68925,8.77,15.88425
83.59,4.18925,8.175,15.18325
84.41,6.57975,10.975,18.29025
85.24,10.2385,15.725,23.9815
86.07,12.909,19.09,28.50225
86.9,14.69,21.68,32.3025
87.72,16.2195,23.72,35.5625
88.55,14.16975,21.075,31.7365
89.38,11.76925,17.465,26.402
90.21,9.9095,14.985,22.844
91.03,8.34,13.23,20.76025
91.86,7.19,11.89,19.35275
92.69,6.249,10.845,18.22075
93.52,5.5,9.905,17.2515
94.34,4.92975,9.14,16.422
95.17,4.42,8.49,15.67175
96,4.0285,7.935,15.0005
