time,Q1,Q2,Q3
72,2.3485,4.665,8.233
72.83,5.29975,8.46,12.62
73.66,7.3095,10.97,15.84275
74.48,8.6395,12.825,18.3705
75.31,9.72925,14.21,20.623
76.14,9.979,14.535,21.145
76.97,7.8,11.68,17.3315
77.79,6.339,9.8,14.53075
78.62,5.3,8.49,12.771
79.45,4.5695,7.525,11.63125
80.28,4.00925,6.75,10.84025
81.1,3.46975,6.15,10.11025
81.93,3.07825,5.635,9.5605
82.76,2.71,5.21,9.08
83.59,2.46825,4.86,8.542
84.41,4.0195,6.805,10.55125
85.24,6.3895,9.855,14.56125
86.07,8.01975,11.98,17.28025
86.9,9.23975,13.555,19.6615
87.72,10.14925,14.835,21.77175
88.55,8.79975,13.01,19.25025
89.38,7.04925,10.665,15.84
90.21,5.78,9.115,13.5925
91.03,4.929,7.98,12.18125
91.86,4.26,7.105,11.19275
92.69,3.759,6.44,10.51125
93.52,3.23975,5.9,9.86
94.34,2.8895,5.425,9.35025
95.17,2.58975,5.04,8.88
96,2.368,4.71,8.39025
