time,Q1,Q2,Q3
72,8.459,14.075,24.471
72.83,10.48,16.545,27.48275
73.66,11.9495,18.25,29.43375
74.48,12.93825,19.425,31.421
75.31,13.5595,20.24,32.50275
76.14,13.48775,20.15,32.073
76.97,10.7495,16.79,27.435
77.79,8.829,14.555,25.1015
78.62,10.138,16.075,26.96525
79.45,11.6685,17.925,28.97375
80.28,12.73825,19.23,31.1505
81.1,13.42975,20.08,32.43225
81.93,13.92925,20.76,33.13225
82.76,11.3795,17.57,28.62025
83.59,9.2795,15.065,25.77075
84.41,9.67925,15.505,26.493
85.24,11.34725,17.535,28.61125
86.07,12.519,18.95,30.81
86.9,13.28975,19.91,32.31025
87.72,13.819,20.62,33.052
88.55,12.119,18.395,29.6165
89.38,9.77925,15.595,26.3515
90.21,9.1095,14.9,25.743
91.03,10.95925,17.135,28.28325
91.86,12.2685,18.65,30.39025
92.69,13.1395,19.7,32.053
93.52,13.699,20.47,32.9515
94.34,12.78875,19.22,30.936
95.17,10.22925,16.225,26.846
96,8.47975,14.16,24.88075
