time,Q1,Q2,Q3
72,8.49975,18.92,35.494
72.83,20.9665,33.825,52.89775
73.66,28.81475,44.13,65.6015
74.48,34.1585,51.42,75.24475
75.31,38.02275,56.875,83.0165
76.14,39.0465,58.445,84.7815
76.97,30.6695,47.06,70.33425
77.79,25.1555,39.695,60.83225
78.62,20.664,34.345,53.76
79.45,17.52625,30.335,49.54125
80.28,15.1295,27.39,45.75275
81.1,13.14275,24.93,43.09575
81.93,11.4695,22.865,40.9005
82.76,10.15725,21.125,38.704
83.59,8.95975,19.685,36.9105
84.41,15.57775,27.37,44.491
85.24,25.3475,39.425,60.291
86.07,31.7375,48.145,71.04175
86.9,36.11725,54.435,79.49275
87.72,39.63975,59.415,86.0695
88.55,34.34425,52.22,77.834
89.38,27.8085,42.99,65.10225
90.21,22.73775,36.89,57.50775
91.03,18.9875,32.26,51.85275
91.86,16.275,28.815,47.72425
92.69,13.94925,26.18,44.75325
93.52,12.31725,23.985,42.1165
94.34,10.848,22.055,39.99175
95.17,9.52,20.435,37.98075
96,8.59975,19.1,36.1145
