time,Q1,Q2,Q3
72,7.32975,14.85,27.10425
72.83,28.108,42.35,62.59125
73.66,42.027,60.81,89.06025
74.48,40.53325,57.11,83.3
75.31,31.0695,45.145,66.417
76.14,25.34,37.295,54.8315
76.97,21.09775,32.065,47.6215
77.79,17.9195,28.11,43.1715
78.62,15.43825,25.16,39.0045
79.45,13.4275,22.775,36.615
80.28,11.7875,20.85,34.45275
81.1,10.51775,19.195,32.692
81.93,9.33925,17.79,31.08125
82.76,8.42975,16.585,29.523
83.59,7.69,15.465,27.98475
84.41,18.819,30.1,46.28325
85.24,35.47925,52.505,76.50425
86.07,45.8,65.53,95.32575
86.9,35.64975,50.455,73.5055
87.72,28.13775,40.825,60.5945
88.55,23.0795,34.51,50.6025
89.38,19.36,30.045,45.6905
90.21,16.6075,26.635,41.078
91.03,14.419,23.995,37.942
91.86,12.628,21.79,35.761
92.69,11.13825,20,33.6425
93.52,9.938,18.525,32.0005
94.34,8.899,17.23,30.383
95.17,8.08,16.06,28.8435
96,7.41925,15.02,27.435
