time,Q1,Q2,Q3
72,7.599,14.065,24.4525
72.83,14.61925,22.705,35.03
73.66,18.87975,28.78,42.46075
74.48,17.38975,26.63,39.86275
75.31,13.729,21.795,33.245
76.14,11.12875,18.5,29.39375
76.97,9.34875,16.19,26.9745
77.79,7.90975,14.46,25.1105
78.62,13.248,20.905,32.91125
79.45,17.94875,27.485,40.9805
80.28,18.55925,28.195,42.23075
81.1,14.54,22.875,34.84375
81.93,11.70825,19.295,30.4255
82.76,9.72975,16.73,27.51725
83.59,8.2995,14.855,25.52475
84.41,11.46925,18.915,30.78075
85.24,16.9595,26.075,39.1345
86.07,19.927,29.94,44.47125
86.9,15.40875,24.06,36.63
87.72,12.33575,20.09,31.50575
88.55,10.1995,17.31,28.291
89.38,8.59975,15.295,25.93675
90.21,9.66925,16.63,27.9205
91.03,15.88925,24.535,37.46
91.86,19.759,29.98,44.262
92.69,16.347,25.31,38.32225
93.52,12.79975,20.895,32.442
94.34,10.65875,17.885,28.94275
95.17,9.00775,15.74,26.64025
96,7.6095,14.135,24.8705
