time,Q1,Q2,Q3
72,7.29975,15.115,27.841
72.83,17.76975,28.405,44.15275
73.66,24.969,37.5,56.21325
74.48,29.7345,43.84,64.08
75.31,33.12975,48.8,70.252
76.14,34.13825,49.72,71.48525
76.97,27.08925,39.58,57.903
77.79,21.51775,33.135,49.10075
78.62,18.089,28.425,43.3735
79.45,15.21875,25.005,39.4415
80.28,12.9695,22.37,36.41475
81.1,11.27925,20.265,34.22075
81.93,9.80825,18.58,32.24325
82.76,8.629,17.085,30.45675
83.59,7.69975,15.78,28.7615
84.41,13.60675,22.46,37.31425
85.24,21.6885,33.395,51.1815
86.07,27.3995,40.995,60.686
86.9,31.54825,46.555,67.63175
87.72,34.7775,50.845,72.96875
88.55,30.23775,44.085,64.04175
89.38,23.93775,36.155,53.2315
90.21,19.6865,30.745,45.99025
91.03,16.6165,26.78,41.60025
91.86,14.09625,23.6,38.06625
92.69,12.1495,21.335,35.3965
93.52,10.51925,19.405,33.273
94.34,9.2095,17.82,31.38675
95.17,8.13975,16.465,29.65075
96,7.35,15.245,28.00125
