time,Q1,Q2,Q3
72,10.59975,15.705,24.64125
72.83,10.59975,15.71,24.67125
73.66,10.6,15.72,24.701
74.48,10.6,15.73,24.731
75.31,10.6,15.74,24.751
76.14,10.6,15.745,24.781
76.97,10.6,15.76,24.801
77.79,10.6,15.765,24.83075
78.62,10.6,15.77,24.85075
79.45,10.6,15.775,24.87075
80.28,10.6,15.785,24.89075
81.1,10.60975,15.785,24.91075
81.93,10.61,15.795,24.9305
82.76,10.61,15.8,24.9505
83.59,10.61,15.805,24.96075
84.41,10.61,15.81,24.9805
85.24,10.61,15.81,25.0005
86.07,10.61,15.815,25.0105
86.9,10.61,15.82,25.0305
87.72,10.61,15.825,25.0405
88.55,10.61,15.825,25.06025
89.38,10.61,15.825,25.0705
90.21,10.61,15.835,25.0805
91.03,10.61,15.835,25.10025
91.86,10.61,15.835,25.11025
92.69,10.61,15.835,25.12025
93.52,10.61,15.84,25.13025
94.34,10.61,15.84,25.14025
95.17,10.61975,15.84,25.15025
96,10.61975,15.845,25.16025
