time,Q1,Q2,Q3
72,2.5095,5.48,10.60075
72.83,7.04,11.095,17.73125
73.66,9.8195,14.8,22.58325
74.48,11.67975,17.54,26.083
75.31,13.14975,19.51,28.645
76.14,13.4785,19.875,29.1105
76.97,10.31975,15.5,23.021
77.79,8.2395,12.7,19.2605
78.62,6.6495,10.75,17.01175
79.45,5.5395,9.36,15.36075
80.28,4.66,8.275,14.1815
81.1,4.02,7.425,13.26175
81.93,3.48725,6.775,12.391
82.76,3.0295,6.22,11.651
83.59,2.69925,5.73,10.96075
84.41,5.1595,8.58,14.4625
85.24,8.55925,13.12,20.4205
86.07,10.8995,16.305,24.59025
86.9,12.41875,18.605,27.7
87.72,13.748,20.33,29.8445
88.55,11.926,17.46,25.87125
89.38,9.188,13.99,20.87025
90.21,7.41875,11.675,17.99
91.03,6.05,10.01,16.30025
91.86,5.08875,8.805,14.71075
92.69,4.32,7.83,13.77025
93.52,3.75925,7.095,12.85025
94.34,3.239,6.49,12.05075
95.17,2.85975,5.955,11.31025
96,2.53925,5.51,10.6515
