time,Q1,Q2,Q3
72,2.83,5.645,10.563
72.83,8.779,13.73,20.8115
73.66,12.70875,19.345,28.6205
74.48,12.05,18.45,26.63275
75.31,9.98775,15.14,22.18225
76.14,8.51975,12.875,18.8015
76.97,7.42975,11.29,16.8
77.79,6.5385,10.035,15.47025
78.62,5.69975,9.05,14.69
79.45,5.0695,8.25,13.92125
80.28,4.48925,7.615,13.26175
81.1,4.0285,7.105,12.6125
81.93,3.61975,6.65,12.1105
82.76,3.25975,6.25,11.51125
83.59,2.96975,5.865,10.90325
84.41,6.24,10.07,15.9705
85.24,10.9,16.825,25.061
86.07,13.78975,20.845,30.131
86.9,10.9785,16.65,24.132
87.72,9.1495,13.94,20.4565
88.55,7.98975,12.07,17.9335
89.38,7,10.675,16.18325
90.21,6.1,9.55,15.13025
91.03,5.34975,8.665,14.40025
91.86,4.75,7.955,13.661
92.69,4.24,7.38,13.07025
93.52,3.829,6.895,12.47025
94.34,3.45975,6.465,11.8915
95.17,3.11975,6.08,11.34175
96,2.86975,5.735,10.821
