time,Q1,Q2,Q3
72,12.40725,22.365,37.77275
72.83,19.31825,31.195,48.64125
73.66,24.0895,37.055,56.7015
74.48,27.10575,41.275,61.49475
75.31,29.32975,44.36,66.0295
76.14,29.65725,44.615,66.147
76.97,23.68625,36.465,54.9405
77.79,19.22925,31.035,48.0515
78.62,16.37925,26.995,43.4205
79.45,13.6995,24.05,39.60275
80.28,14.9495,25.76,42.3305
81.1,21.14925,33.52,51.68125
81.93,25.279,38.66,58.93425
82.76,27.85925,42.41,63.39125
83.59,29.9865,45.355,67.4325
84.41,27.21925,41.55,61.48675
85.24,22.01775,34.53,52.5745
86.07,18.0395,29.49,46.17475
86.9,15.53625,26.045,42.17125
87.72,13.0195,23.295,38.842
88.55,17.27825,28.7,46.04875
89.38,22.78775,35.52,54.14325
90.21,26.286,40.045,60.73475
91.03,28.669,43.555,65.282
91.86,30.57825,46.12,68.69275
92.69,25.3835,38.825,58.17125
93.52,20.52775,32.745,50.611
94.34,17.16925,28.3,45.17175
95.17,14.54,25.035,41.03
96,12.41825,22.575,38.06425
