time,Q1,Q2,Q3
72,5.95975,13.46,25.93275
72.83,29.885,43.845,66.1545
73.66,44.617,64.545,95.905
74.48,41.187,59.635,88.0375
75.31,31.2735,46.255,68.181
76.14,24.79,37.165,56.17525
76.97,19.84875,31.195,47.282
77.79,16.49675,27.025,42.6105
78.62,13.44775,23.845,38.4995
79.45,11.30875,21.445,35.81
80.28,9.61875,19.46,33.77775
81.1,8.52925,17.855,31.92425
81.93,7.647,16.415,30.22
82.76,6.8695,15.145,28.46425
83.59,6.22975,14.03,26.804
84.41,19.77,30.145,47.69975
85.24,38.0775,55.18,83.14775
86.07,48.13725,69.39,102.31375
86.9,35.4475,52.015,77.3715
87.72,27.85475,41.275,61.884
88.55,22.067,33.985,51.1565
89.38,17.96975,29.01,45.18175
90.21,14.9185,25.375,40.7295
91.03,12.25925,22.635,37.20425
91.86,10.47975,20.445,34.84825
92.69,9.0195,18.65,32.91525
93.52,8.1185,17.145,31.13125
94.34,7.2675,15.785,29.37275
95.17,6.55975,14.64,27.6655
96,5.96975,13.585,26.05175
