time,Q1,Q2,Q3
72,6.939,13.215,23.245
72.83,16.58925,25.67,39.63375
73.66,23.05925,34.225,50.997
74.48,21.0185,32.07,48.93225
75.31,16.64975,25.975,40.5545
76.14,13.8075,21.845,34.80325
76.97,11.52625,19.095,30.7715
77.79,9.69,17.07,28.0405
78.62,8.4585,15.41,25.9405
79.45,7.5365,14.04,24.256
80.28,10.79875,18.025,29.3645
81.1,19.098,28.98,43.832
81.93,24.70875,36.645,54.83725
82.76,19.36825,29.835,45.84025
83.59,15.6195,24.505,38.66425
84.41,12.85825,20.81,33.41475
85.24,10.80975,18.39,29.89225
86.07,9.29875,16.465,27.364
86.9,8.1085,14.99,25.45325
87.72,7.2285,13.645,23.90625
88.55,13.88775,22.18,35.04775
89.38,21.2775,31.81,48.05475
90.21,23.0285,34.83,52.7175
91.03,17.969,27.75,43.59075
91.86,14.74975,23.09,36.9915
92.69,12.08725,19.915,32.13375
93.52,10.1995,17.74,29.11175
94.34,8.80975,15.925,26.8535
95.17,7.81625,14.545,25.04375
96,6.93975,13.315,23.556
