time,Q1,Q2,Q3
72,11.0685,17.415,26.9805
72.83,13.2695,19.825,30.19075
73.66,14.5895,21.42,31.954
74.48,15.55925,22.565,33.752
75.31,16.25825,23.4,35.1035
76.14,16.14875,23.3,34.7285
76.97,13.4295,20.185,30.2885
77.79,11.4995,17.935,27.70025
78.62,12.8285,19.41,29.6435
79.45,14.30975,21.115,31.74025
80.28,15.36975,22.37,33.5115
81.1,16.10875,23.29,35.0615
81.93,16.65775,24,35.92075
82.76,13.98975,20.95,31.5705
83.59,11.9685,18.555,28.5025
84.41,12.37,18.91,29.14125
85.24,14.06875,20.8,31.46075
86.07,15.15,22.155,33.24075
86.9,15.949,23.125,34.93125
87.72,16.538,23.855,35.8315
88.55,14.7,21.71,32.63275
89.38,12.429,19.135,29.33325
90.21,11.8575,18.345,28.41025
91.03,13.70875,20.405,31.10375
91.86,14.90925,21.885,32.8445
92.69,15.76,22.93,34.67225
93.52,16.40825,23.705,35.731
94.34,15.48725,22.54,33.87925
95.17,12.96875,19.71,30.22025
96,11.099,17.54,27.43175
