time,Q1,Q2,Q3
72,4.3285,9.655,18.71025
72.83,19.38725,29.255,44.50375
73.66,28.76975,42.6,63.55025
74.48,27.06725,39.6,58.33075
75.31,21.1825,30.895,45.9
76.14,16.719,25.39,38.71175
76.97,13.6485,21.65,33.3345
77.79,11.469,18.84,29.6355
78.62,9.66,16.73,27.8005
79.45,8.298,15.075,25.9815
80.28,7.168,13.705,24.47
81.1,6.35975,12.575,22.9925
81.93,5.67,11.64,21.64325
82.76,5.0295,10.8,20.45175
83.59,4.60825,10.075,19.33025
84.41,13.027,20.445,32.55225
85.24,24.678,36.625,54.8195
86.07,31.28725,45.59,67.6345
86.9,23.9695,34.82,51.74625
87.72,18.71875,27.825,42.371
88.55,14.98925,23.46,35.99375
89.38,12.469,20.145,31.162
90.21,10.48975,17.78,28.85175
91.03,8.979,15.87,26.89325
91.86,7.67,14.38,25.221
92.69,6.74,13.155,23.75175
93.52,6.02,12.11,22.32325
94.34,5.35,11.235,21.082
95.17,4.81,10.45,19.92075
96,4.41725,9.735,18.8205
