time,Q1,Q2,Q3
72,13.789,22.34,35.28325
72.83,13.78925,22.35,35.31325
73.66,13.799,22.36,35.34325
74.48,13.799,22.36,35.37325
75.31,13.799,22.37,35.40325
76.14,13.799,22.37,35.4235
76.97,13.79925,22.375,35.4535
77.79,13.79925,22.375,35.4735
78.62,13.79925,22.385,35.49375
79.45,13.79925,22.385,35.51375
80.28,13.79925,22.39,35.53375
81.1,13.7995,22.39,35.554
81.93,13.80925,22.395,35.574
82.76,13.80925,22.405,35.594
83.59,13.80925,22.405,35.614
84.41,13.80925,22.41,35.624
85.24,13.80925,22.415,35.644
86.07,13.80925,22.42,35.65425
86.9,13.8095,22.42,35.67425
87.72,13.8095,22.43,35.68425
88.55,13.8095,22.43,35.6945
89.38,13.8095,22.435,35.71425
90.21,13.8095,22.435,35.72425
91.03,13.8095,22.435,35.7345
91.86,13.8095,22.445,35.7445
92.69,13.8095,22.445,35.7545
93.52,13.8095,22.445,35.7645
94.34,13.8095,22.445,35.7745
95.17,13.8095,22.445,35.78475
96,13.8095,22.45,35.79475
