time,Q1,Q2,Q3
72,5.0195,9.44,17.0545
72.83,12.79875,19.305,29.5665
73.66,17.918,25.985,39.122
74.48,16.64975,24.17,36.286
75.31,13.02925,19.53,29.415
76.14,10.4895,16.455,25.601
76.97,8.85,14.13,22.6405
77.79,7.369,12.47,21.0015
78.62,6.35925,11.145,19.167
79.45,5.48975,10.08,17.795
80.28,8.13775,13.23,22.15175
81.1,14.9025,21.785,33.236
81.93,19.25975,27.725,41.85075
82.76,15.42825,22.415,33.32125
83.59,12.13,18.435,28.16425
84.41,9.9395,15.63,24.6605
85.24,8.37925,13.575,21.981
86.07,7.0375,12.025,20.55225
86.9,6.07925,10.825,18.84325
87.72,5.25975,9.795,17.51575
88.55,10.62925,16.55,26.54
89.38,16.48875,24.09,36.471
90.21,18.26975,26.305,39.597
91.03,14.099,20.835,31.3535
91.86,11.26975,17.44,27.04225
92.69,9.38975,14.905,23.73125
93.52,7.84925,13.025,21.5715
94.34,6.64,11.625,19.9655
95.17,5.8185,10.49,18.5005
96,5.05975,9.53,17.23625
