time,Q1,Q2,Q3
72,8.5195,15.065,24.49
72.83,14.946,23.865,36.2205
73.66,19.34825,29.7,43.27525
74.48,17.80725,27.9,40.35425
75.31,14.43925,23.1,33.5355
76.14,12.10575,19.735,29.435
76.97,10.359,17.335,26.6885
77.79,8.7795,15.5,24.92175
78.62,13.70725,22.025,33.5865
79.45,18.16975,28.46,41.64625
80.28,18.907,29.465,42.78375
81.1,15.15875,24.235,35.0205
81.93,12.6255,20.53,30.46425
82.76,10.78,17.91,27.66125
83.59,9.03975,15.905,25.40125
84.41,12.08975,19.865,31.23175
85.24,17.057,27.11,40.37675
86.07,20.166,31.105,45.293
86.9,16.0085,25.355,36.751
87.72,13.2095,21.39,31.68375
88.55,11.189,18.485,28.27225
89.38,9.44,16.4,25.90375
90.21,10.418,17.68,28.29025
91.03,15.9775,25.675,38.495
91.86,20.15125,30.98,45.222
92.69,16.89875,26.64,38.51375
93.52,13.84875,22.245,32.85125
94.34,11.569,19.105,28.88075
95.17,9.919,16.925,26.36875
96,8.53975,15.155,24.69025
