time,Q1,Q2,Q3
72,6.3995,12.12,22.0505
72.83,12.9095,19.755,31.40275
73.66,16.998,24.985,38.09425
74.48,19.7585,28.935,43
75.31,22.24925,31.95,47.04025
76.14,22.89,32.75,48.02575
76.97,18.95975,27.195,39.83025
77.79,15.92975,23.405,35.12275
78.62,13.56975,20.705,31.6915
79.45,11.80975,18.55,29.24425
80.28,10.48925,16.895,27.60375
81.1,9.2795,15.5,26.15
81.93,8.299,14.37,25.02
82.76,7.4675,13.425,23.83225
83.59,6.7585,12.615,22.8515
84.41,10.169,16.3,27.3835
85.24,15.189,22.65,35.17525
86.07,18.39,27.19,40.723
86.9,21.078,30.62,45.54025
87.72,23.16925,33.285,48.96275
88.55,20.83625,29.705,43.71325
89.38,17.32975,25.195,37.407
90.21,14.659,22.025,33.49525
91.03,12.63975,19.6,30.67025
91.86,11.139,17.71,28.55175
92.69,9.849,16.235,27.0815
93.52,8.81,15.005,25.721
94.34,7.90975,13.91,24.6115
95.17,7.128,13.055,23.53075
96,6.499,12.25,22.41325
