time,Q1,Q2,Q3
72,9.86925,19.19,34.97175
72.83,21.0885,32.51,51.32075
73.66,28.0895,41.85,63.974
74.48,33.35225,48.475,73.74275
75.31,37.19925,53.64,80.922
76.14,38.1295,55.09,82.84175
76.97,30.7685,45.105,68.4325
77.79,26.0975,38.345,59.89
78.62,22.23,33.555,53.45625
79.45,19.056,29.88,48.2545
80.28,16.7385,27.035,44.52125
81.1,14.678,24.775,42.06075
81.93,12.9495,22.89,39.83125
82.76,11.56975,21.32,37.84075
83.59,10.46875,19.965,36.123
84.41,16.4065,26.73,44.48175
85.24,24.858,37.545,58.37075
86.07,30.90575,45.615,69.71
86.9,35.30975,51.33,77.902
87.72,38.955,55.985,84.3705
88.55,34.2385,49.465,75.49
89.38,28.36325,41.65,64.48025
90.21,24.11975,35.9,57.01275
91.03,20.61975,31.685,51.0545
91.86,17.7975,28.44,46.64525
92.69,15.70825,25.885,43.501
93.52,13.77925,23.875,41.0605
94.34,12.288,22.145,38.93125
95.17,11.01975,20.68,37.134
96,10.0285,19.4,35.476
