time,Q1,Q2,Q3
72,24.828,37.03,55.35075
72.83,24.828,37.045,55.43
73.66,24.838,37.055,55.4805
74.48,24.838,37.07,55.53125
75.31,24.838,37.085,55.5915
76.14,24.838,37.1,55.66175
76.97,24.838,37.12,55.722
77.79,24.84775,37.135,55.78225
78.62,24.84775,37.145,55.8425
79.45,24.84775,37.165,55.9025
80.28,24.84775,37.19,55.96275
81.1,24.848,37.205,56.013
81.93,24.848,37.225,56.07225
82.76,24.848,37.24,56.12175
83.59,24.848,37.25,56.17125
84.41,24.848,37.265,56.2205
85.24,24.848,37.27,56.26025
86.07,24.85775,37.28,56.2905
86.9,24.85775,37.29,56.32075
87.72,24.85775,37.295,56.34125
88.55,24.85775,37.3,56.36175
89.38,24.85775,37.31,56.38225
90.21,24.85775,37.32,56.42225
91.03,24.85775,37.325,56.46225
91.86,24.85775,37.34,56.502
92.69,24.85775,37.345,56.542
93.52,24.85775,37.35,56.58175
94.34,24.85775,37.355,56.6215
95.17,24.85775,37.355,56.66125
96,24.85775,37.36,56.69125
