time,Q1,Q2,Q3
72,12.35975,22.815,38.77
72.83,27.507,42.935,63.9145
73.66,38.2245,56.69,82.82075
74.48,35.8085,53.2,76.63125
75.31,28.898,43.915,63.79175
76.14,23.83925,37.08,56.18225
76.97,20.14825,32.62,49.9905
77.79,17.39975,29.235,45.9765
78.62,15.1285,26.415,42.78275
79.45,13.35975,24.235,40.4215
80.28,18.6085,30.33,48.65125
81.1,31.47675,48.11,70.9795
81.93,40.88775,60.42,87.62825
82.76,33.18675,49.86,72.38675
83.59,26.99875,41.485,61.07375
84.41,22.58825,35.715,54.21025
85.24,19.12975,31.485,49.01125
86.07,16.60925,28.325,45.02525
86.9,14.50925,25.71,42.174
87.72,12.86,23.65,39.83225
88.55,23.626,37.19,56.20375
89.38,34.94,52.6,78.06025
90.21,39.27825,57.725,83.30775
91.03,30.82925,46.85,68.051
91.86,25.40925,39.365,58.83575
92.69,21.3095,34.16,52.297
93.52,18.28,30.35,47.70625
94.34,15.86925,27.41,44.19075
95.17,13.93975,25.035,41.525
96,12.41,23.04,39.28075
