time,Q1,Q2,Q3
72,2.7595,5.53,9.6805
72.83,5.8195,9.32,14.2805
73.66,7.8195,11.9,17.3905
74.48,9.2495,13.76,19.8715
75.31,10.3985,15.235,21.84125
76.14,10.74875,15.685,22.39275
76.97,8.6695,12.885,18.64225
77.79,7.1595,11.06,16.143
78.62,6.17,9.69,14.501
79.45,5.36775,8.655,13.22175
80.28,4.58,7.865,12.26025
81.1,4.108,7.16,11.63025
81.93,3.59875,6.61,11.06075
82.76,3.229,6.135,10.5505
83.59,2.929,5.74,10.03125
84.41,4.43975,7.62,12.24125
85.24,6.95875,10.775,15.96
86.07,8.61975,12.935,18.74075
86.9,9.868,14.57,20.9805
87.72,10.87,15.92,22.7825
88.55,9.57975,14.16,20.36325
89.38,7.8985,11.92,17.5
90.21,6.65925,10.37,15.36125
91.03,5.7485,9.17,13.94025
91.86,4.9395,8.26,12.773
92.69,4.37975,7.49,12.0105
93.52,3.81975,6.9,11.3905
94.34,3.39,6.38,10.8605
95.17,3.05975,5.95,10.37025
96,2.809,5.58,9.86075
