time,Q1,Q2,Q3
72,5.589,8.995,14.461
72.83,5.589,9,14.49075
73.66,5.589,9,14.51075
74.48,5.589,9,14.53075
75.31,5.589,9.005,14.55075
76.14,5.589,9.005,14.5705
76.97,5.589,9.01,14.59025
77.79,5.589,9.01,14.61025
78.62,5.58925,9.01,14.62025
79.45,5.58925,9.015,14.64
80.28,5.58925,9.015,14.65025
81.1,5.58925,9.015,14.66025
81.93,5.58925,9.015,14.6705
82.76,5.58925,9.015,14.6805
83.59,5.58925,9.015,14.69075
84.41,5.58925,9.015,14.70075
85.24,5.58925,9.02,14.711
86.07,5.58925,9.025,14.71125
86.9,5.58925,9.025,14.72125
87.72,5.58925,9.025,14.7315
88.55,5.58925,9.025,14.7415
89.38,5.58925,9.025,14.7515
90.21,5.58925,9.025,14.75175
91.03,5.58925,9.03,14.76175
91.86,5.58925,9.03,14.77175
92.69,5.58925,9.035,14.77225
93.52,5.58925,9.035,14.78225
94.34,5.58925,9.04,14.7825
95.17,5.58925,9.045,14.79225
96,5.58925,9.045,14.7925
