time,Q1,Q2,Q3
72,8.49575,14.865,24.7005
72.83,12.8695,20.315,31.62275
73.66,15.9195,23.99,36.112
74.48,17.70925,26.52,39.9905
75.31,19.179,28.55,42.3625
76.14,19.3095,28.88,42.7135
76.97,15.71925,23.75,35.618
77.79,12.73975,20.345,31.442
78.62,10.6895,17.94,28.421
79.45,9.32725,16.015,26.03225
80.28,10.2795,17.025,27.50325
81.1,13.96825,21.79,33.48275
81.93,16.569,24.94,37.54425
82.76,18.20975,27.325,41.041
83.59,19.61975,29.225,43.29125
84.41,17.959,26.945,40.20175
85.24,14.7955,22.475,34.3615
86.07,11.91975,19.46,30.49275
86.9,10.21925,17.32,27.631
87.72,8.86,15.515,25.5405
88.55,11.81675,18.815,29.7315
89.38,15.14825,23.05,35.3015
90.21,17.18975,25.81,39.22025
91.03,18.7185,28.04,41.79575
91.86,20.03875,29.795,44.1
92.69,16.78875,25.255,38.091
93.52,13.7085,21.375,32.8755
94.34,11.25875,18.75,29.6605
95.17,9.8085,16.665,26.86075
96,8.508,14.985,25.07025
