time,Q1,Q2,Q3
72,16.81875,28.025,47.03525
72.83,21.0795,33.13,53.7405
73.66,23.63,36.475,57.45225
74.48,25.4195,38.59,59.79125
75.31,26.74475,40.21,61.982
76.14,26.28,40.035,61.538
76.97,21.40325,33.525,54.0025
77.79,17.689,29.06,48.23125
78.62,20.21925,32.24,52.47275
79.45,23.11,35.88,57.022
80.28,25.0975,38.2,59.4635
81.1,26.45625,39.925,61.722
81.93,27.42925,41.315,63.55225
82.76,22.488,34.915,56.104
83.59,18.567,30.075,49.8665
84.41,19.17975,31.105,51.16625
85.24,22.54975,35.055,56.45175
86.07,24.5995,37.725,59.09075
86.9,26.13825,39.55,61.3525
87.72,27.228,41.05,63.3125
88.55,23.5695,36.535,57.9915
89.38,19.64675,31.2,51.1345
90.21,18.139,29.75,49.54525
91.03,21.89975,34.275,55.66225
91.86,24.15925,37.17,58.651
92.69,25.8,39.115,60.90275
93.52,26.99675,40.755,63.061
94.34,24.985,38.275,60.25025
95.17,20.5435,32.355,52.97925
96,16.89875,28.225,47.52325
