time,Q1,Q2,Q3
72,3.05,6.44,11.60075
72.83,7.62875,12.15,18.20025
73.66,10.4095,15.865,23.27125
74.48,12.39975,18.59,27.29
75.31,13.8295,20.66,30.30075
76.14,14.19975,21.065,30.72075
76.97,11.02675,16.715,24.65025
77.79,9.0295,13.96,20.88025
78.62,7.3695,12.02,18.317
79.45,6.31975,10.58,16.5825
80.28,5.3895,9.46,15.27075
81.1,4.66825,8.605,14.281
81.93,4.069,7.865,13.432
82.76,3.59975,7.255,12.69075
83.59,3.22,6.715,12.01
84.41,5.65,9.62,15.3905
85.24,9.11975,14.21,20.9205
86.07,11.50975,17.41,25.59075
86.9,13.13,19.71,29.05075
87.72,14.47975,21.58,31.42375
88.55,12.457,18.6,27.3245
89.38,9.84925,15.265,22.71175
90.21,8.1495,12.9,19.49225
91.03,6.81975,11.25,17.40075
91.86,5.85925,10.035,15.93275
92.69,4.97975,9.025,14.79025
93.52,4.36,8.225,13.88125
94.34,3.80975,7.575,13.09225
95.17,3.4295,6.995,12.371
96,3.07,6.495,11.702
