time,Q1,Q2,Q3
72,11.39975,23.135,41.5545
72.83,35.41,55.235,83.1815
73.66,51.8965,77.935,111.5105
74.48,49.58975,73.415,105.9535
75.31,40.238,60.105,86.718
76.14,34.019,51.42,75.20975
76.97,29.34,45.335,68.2765
77.79,25.78975,40.3,63.0175
78.62,23.07975,36.57,59.09825
79.45,20.13925,33.565,55.45575
80.28,17.9855,31.12,52.05975
81.1,16.0885,29.065,49.27375
81.93,14.4185,27.075,47.023
82.76,13.11975,25.41,45.007
83.59,11.97925,23.955,42.99625
84.41,24.9195,40.71,65.28425
85.24,44.21275,67.73,98.2855
86.07,55.99,83.38,119.8715
86.9,44.32925,66.15,95.29525
87.72,36.83875,55.49,80.528
88.55,31.5975,48.29,72.75025
89.38,27.7,42.93,66.378
90.21,24.34,38.49,61.252
91.03,21.52925,35.085,58.07875
91.86,18.96975,32.375,54.402
92.69,16.98925,30.165,51.18125
93.52,15.2185,28.18,48.42575
94.34,13.75975,26.335,46.365
95.17,12.57975,24.8,44.5205
96,11.54,23.375,42.7605
