time,Q1,Q2,Q3
72,3.11725,5.42,9.39225
72.83,4.94975,7.66,12.1325
73.66,6.189,9.065,13.9005
74.48,6.96975,10.1,15.093
75.31,7.5495,10.885,16.17275
76.14,7.6,10.97,16.235
76.97,6.05975,8.945,13.4935
77.79,4.93975,7.55,11.83025
78.62,4.08,6.545,10.62375
79.45,3.468,5.87,9.9205
80.28,3.78975,6.29,10.50075
81.1,5.42,8.22,12.75425
81.93,6.46975,9.455,14.35225
82.76,7.22875,10.38,15.592
83.59,7.70975,11.12,16.58075
84.41,7.09975,10.19,15.33425
85.24,5.65975,8.45,12.96175
86.07,4.64975,7.18,11.4915
86.9,3.86925,6.335,10.40075
87.72,3.29725,5.66,9.711
88.55,4.39,7.025,11.52
89.38,5.87775,8.685,13.39125
90.21,6.73975,9.825,14.84075
91.03,7.40925,10.645,15.92525
91.86,7.86925,11.36,16.92025
92.69,6.599,9.54,14.49025
93.52,5.29875,7.99,12.3525
94.34,4.36925,6.87,11.15025
95.17,3.65975,6.11,10.19125
96,3.1275,5.46,9.47275
