time,Q1,Q2,Q3
72,12.95875,24.52,42.81425
72.83,25.1295,38.755,59.982
73.66,32.18925,48.315,71.6595
74.48,29.54575,44.615,67.07525
75.31,23.47925,36.88,57.44425
76.14,19.04725,31.705,51.2425
76.97,15.899,27.935,46.4275
77.79,13.44725,25.17,43.78
78.62,22.74975,35.68,55.73375
79.45,30.678,46.18,69.359
80.28,31.359,47.32,70.2565
81.1,24.66975,38.44,59.6765
81.93,19.79925,32.815,52.6025
82.76,16.60975,28.77,47.66325
83.59,13.92925,25.855,44.55475
84.41,19.87875,32.345,51.66225
85.24,29.07925,44.005,66.70225
86.07,33.5,50.335,74.175
86.9,26.0685,40.29,62.11
87.72,20.82725,34.14,54.4825
88.55,17.3785,29.695,48.82875
89.38,14.6385,26.505,45.30725
90.21,16.43975,28.61,47.773
91.03,27.26675,41.595,63.795
91.86,33.53925,50.295,74.3355
92.69,27.639,42.31,64.89075
93.52,22.246,35.455,56.2605
94.34,18.17925,30.7,50.6405
95.17,15.269,27.3,46.065
96,13.076,24.655,43.33475
