time,Q1,Q2,Q3
72,16.999,27.5,41.4105
72.83,16.999,27.515,41.441
73.66,16.99925,27.525,41.46175
74.48,17.009,27.535,41.49175
75.31,17.009,27.54,41.5215
76.14,17.009,27.55,41.561
76.97,17.009,27.56,41.59075
77.79,17.00925,27.57,41.62025
78.62,17.00925,27.575,41.64025
79.45,17.00925,27.58,41.66025
80.28,17.00925,27.58,41.6805
81.1,17.00925,27.585,41.69075
81.93,17.00925,27.585,41.711
82.76,17.00925,27.595,41.72125
83.59,17.00925,27.605,41.7315
84.41,17.019,27.615,41.74175
85.24,17.01925,27.62,41.762
86.07,17.01925,27.63,41.77225
86.9,17.01925,27.635,41.78225
87.72,17.01925,27.635,41.80225
88.55,17.01925,27.645,41.8125
89.38,17.01925,27.65,41.82275
90.21,17.01925,27.65,41.83275
91.03,17.01925,27.655,41.85275
91.86,17.01925,27.66,41.86275
92.69,17.01925,27.66,41.873
93.52,17.01925,27.665,41.883
94.34,17.01925,27.67,41.893
95.17,17.01925,27.67,41.90325
96,17.01925,27.67,41.9035
