time,Q1,Q2,Q3
72,6.24975,9.28,13.921
72.83,6.24975,9.28,13.93125
73.66,6.24975,9.285,13.94125
74.48,6.25,9.29,13.95125
75.31,6.25,9.29,13.971
76.14,6.25,9.29,13.981
76.97,6.25,9.295,13.991
77.79,6.25,9.3,14.001
78.62,6.25,9.3,14.011
79.45,6.25,9.3,14.021
80.28,6.25,9.305,14.031
81.1,6.25,9.305,14.041
81.93,6.25975,9.305,14.051
82.76,6.25975,9.31,14.06075
83.59,6.25975,9.315,14.061
84.41,6.25975,9.315,14.071
85.24,6.25975,9.315,14.081
86.07,6.25975,9.32,14.09075
86.9,6.25975,9.32,14.091
87.72,6.25975,9.32,14.101
88.55,6.25975,9.32,14.11075
89.38,6.25975,9.32,14.111
90.21,6.25975,9.325,14.12075
91.03,6.25975,9.325,14.13075
91.86,6.25975,9.325,14.1405
92.69,6.25975,9.325,14.1505
93.52,6.25975,9.325,14.16025
94.34,6.25975,9.325,14.17025
95.17,6.25975,9.325,14.18
96,6.25975,9.33,14.19
