time,Q1,Q2,Q3
72,3.41925,5.985,9.8905
72.83,6.0895,9.54,14.3545
73.66,7.7,11.97,17.431
74.48,7.3095,11.12,16.13075
75.31,5.94925,9.135,13.63175
76.14,4.9475,7.81,11.9415
76.97,4.18,6.85,10.8515
77.79,3.55925,6.15,10.1305
78.62,5.55975,8.78,13.3325
79.45,7.3095,11.445,16.861
80.28,7.66925,11.79,17.042
81.1,6.2995,9.565,14.22
81.93,5.1475,8.125,12.301
82.76,4.32925,7.09,11.18025
83.59,3.7,6.325,10.321
84.41,4.98975,7.985,12.34075
85.24,6.92975,10.875,16.2205
86.07,8.10975,12.55,18.04175
86.9,6.619,10.035,14.80125
87.72,5.35,8.44,12.68025
88.55,4.538,7.31,11.471
89.38,3.86,6.505,10.57
90.21,4.26975,7.09,11.18225
91.03,6.52925,10.25,15.352
91.86,8.0975,12.505,18.13
92.69,7.00775,10.565,15.46075
93.52,5.67975,8.77,13.23025
94.34,4.7395,7.59,11.7715
95.17,4.02975,6.695,10.741
96,3.42925,6.025,10.0405
