time,Q1,Q2,Q3
72,6.92925,11.205,17.65025
72.83,8.30975,13.155,20.012
73.66,9.27975,14.405,21.68075
74.48,9.9785,15.32,22.69075
75.31,10.499,15.965,23.4515
76.14,10.34975,15.855,23.4525
76.97,8.61475,13.35,20.1605
77.79,7.199,11.6,18.14
78.62,7.99975,12.82,19.60175
79.45,9.06,14.17,21.42025
80.28,9.8285,15.155,22.5235
81.1,10.36975,15.85,23.38025
81.93,10.74975,16.375,24.1335
82.76,8.9565,13.945,21.021
83.59,7.46,12.06,18.632
84.41,7.65925,12.365,19.20025
85.24,8.82975,13.92,21.08075
86.07,9.66925,14.95,22.3345
86.9,10.24975,15.7,23.2315
87.72,10.66975,16.275,24.0235
88.55,9.32,14.525,21.931
89.38,7.8285,12.5,19.19175
90.21,7.29975,11.87,18.55225
91.03,8.58,13.57,20.6715
91.86,9.49975,14.72,22.112
92.69,10.11925,15.56,23.111
93.52,10.5895,16.16,23.8835
94.34,9.86825,15.155,22.7145
95.17,8.1785,12.955,19.70225
96,6.9295,11.295,17.911
