time,Q1,Q2,Q3
72,10.58925,19.51,33.82075
72.83,20.6285,31.86,47.99125
73.66,26.89625,39.695,58.63075
74.48,25.259,37.035,54.6205
75.31,19.9385,30.495,46.312
76.14,16.039,25.865,40.84225
76.97,13.44975,22.47,37.154
77.79,11.0695,20,34.46025
78.62,18.5595,29.18,45.2025
79.45,25.55925,38.02,56.44825
80.28,26.64925,39.18,57.4915
81.1,20.97,32.04,48.18125
81.93,16.86975,26.91,42.17025
82.76,14.05925,23.235,38.211
83.59,11.688,20.58,35.13425
84.41,16.5,26.275,41.99775
85.24,24.206,36.16,54.02175
86.07,28.33925,41.63,60.671
86.9,22.29875,33.6,50.28175
87.72,17.93575,28.04,43.47125
88.55,14.63,24.105,39.23125
89.38,12.24925,21.155,35.80625
90.21,14.09,23.06,38.1645
91.03,22.6445,34.265,51.5705
91.86,28.27475,41.52,60.74725
92.69,23.76,35.22,52.517
93.52,18.86775,29.205,45.12025
94.34,15.30975,25.01,40.22
95.17,12.85975,21.84,36.75175
96,10.728,19.58,34.1305
