time,Q1,Q2,Q3
72,20.35975,31.435,48.78
72.83,20.36,31.445,48.82
73.66,20.36975,31.45,48.85025
74.48,20.3795,31.455,48.88025
75.31,20.3795,31.47,48.91025
76.14,20.3895,31.48,48.9405
76.97,20.39925,31.49,48.9705
77.79,20.409,31.495,48.99075
78.62,20.409,31.505,49.0205
79.45,20.41875,31.515,49.04075
80.28,20.4285,31.525,49.061
81.1,20.4285,31.53,49.081
81.93,20.43825,31.535,49.101
82.76,20.43825,31.54,49.12125
83.59,20.448,31.545,49.14125
84.41,20.45775,31.55,49.16125
85.24,20.45775,31.555,49.18125
86.07,20.4675,31.56,49.1915
86.9,20.4675,31.565,49.2115
87.72,20.4775,31.575,49.2215
88.55,20.4775,31.585,49.2415
89.38,20.4775,31.59,49.25175
90.21,20.48725,31.6,49.2715
91.03,20.48725,31.605,49.28175
91.86,20.497,31.605,49.29175
92.69,20.497,31.605,49.30175
93.52,20.497,31.61,49.312
94.34,20.50675,31.615,49.322
95.17,20.50675,31.615,49.332
96,20.50675,31.615,49.342
