time,Q1,Q2,Q3
72,7.817,16.905,32.33975
72.83,31.27875,47.84,72.7315
73.66,47.0195,68.65,101.082
74.48,43.968,64.64,95.20075
75.31,34.61675,51.72,76.29575
76.14,27.6075,43.025,65.00375
76.97,23.15875,36.82,57.058
77.79,19.2985,32.39,51.78575
78.62,16.45925,28.96,48.2355
79.45,14.39925,26.09,44.595
80.28,12.709,23.81,41.30975
81.1,11.24775,21.885,39.09225
81.93,10.0755,20.215,37.222
82.76,9.23675,18.795,35.081
83.59,8.19925,17.54,33.393
84.41,21.725,34.07,54.54125
85.24,40.1095,59.365,88.562
86.07,50.69925,73.895,109.2515
86.9,38.71975,57.31,85.2415
87.72,30.6965,47.225,70.55925
88.55,25.4865,39.745,61.40375
89.38,21.1595,34.62,54.51025
90.21,17.76575,30.655,50.1735
91.03,15.409,27.465,46.78375
91.86,13.48975,25.005,43.622
92.69,11.88775,22.86,40.285
93.52,10.6085,21.045,38.32875
94.34,9.64625,19.565,36.522
95.17,8.76925,18.22,34.49925
96,7.8695,17,32.69525
