time,Q1,Q2,Q3
72,6.1495,10.38,17.323
72.83,10.21925,15.635,24.07325
73.66,12.76975,19.405,28.881
74.48,11.98,18.135,27.52275
75.31,10.06975,15.31,23.24325
76.14,8.39825,13.31,20.581
76.97,7.26775,11.8,18.93075
77.79,6.35925,10.66,17.7505
78.62,9.38975,14.505,22.9005
79.45,12.207,18.63,27.963
80.28,12.70975,19.125,29.00075
81.1,10.55925,15.895,24.13525
81.93,8.75875,13.785,21.1705
82.76,7.46975,12.205,19.35075
83.59,6.588,10.95,18.181
84.41,8.479,13.3,21.322
85.24,11.59825,17.77,26.9505
86.07,13.48875,20.245,30.32025
86.9,11.04875,16.58,25.36325
87.72,9.2095,14.26,21.822
88.55,7.75825,12.585,19.74125
89.38,6.8175,11.22,18.54
90.21,7.42925,11.94,19.57075
91.03,10.90925,16.8,25.6245
91.86,13.3495,20.22,30.13225
92.69,11.5095,17.32,26.61175
93.52,9.58975,14.8,22.63125
94.34,8.078,12.965,20.28125
95.17,7,11.53,18.811
96,6.17,10.475,17.68075
