time,Q1,Q2,Q3
72,14.9795,26.22,42.87025
72.83,21.34825,33.915,51.5435
73.66,25.869,39.22,58.5955
74.48,29.0465,43.025,62.5585
75.31,31.24875,46.075,67.072
76.14,31.559,46.75,68.1255
76.97,25.85925,39.36,58.04275
77.79,22.09875,34.465,52.04925
78.62,19.11475,30.81,47.84325
79.45,16.738,27.99,44.84
80.28,17.507,29.33,46.78175
81.1,23.10925,36.045,54.46075
81.93,27.1775,40.715,60.7555
82.76,29.916,44.27,65.00975
83.59,31.879,47.14,69.2425
84.41,29.6055,43.955,64.791
85.24,24.51725,37.7,56.38
86.07,21.11725,33.335,50.8355
86.9,18.3695,29.87,47.0555
87.72,16.055,27.225,44.32075
88.55,19.528,31.92,49.7125
89.38,24.6395,37.885,57.22025
90.21,28.1655,42.105,62.07675
91.03,30.53,45.435,66.3905
91.86,32.449,47.95,70.36125
92.69,27.7065,41.755,62.191
93.52,23.25775,36.135,54.99025
94.34,20.09775,32.23,49.70025
95.17,17.5725,29.07,46.3615
96,15.2955,26.53,43.74175
