time,Q1,Q2,Q3
72,5.3,11.35,20.9905
72.83,20.88675,31.39,46.19225
73.66,30.98825,45.38,65.3775
74.48,29.175,42.675,60.8825
75.31,23.58575,33.99,49.061
76.14,19.1,28.47,41.1305
76.97,15.92975,24.45,36.51075
77.79,13.55925,21.365,32.701
78.62,11.37,19.19,30.22225
79.45,9.72,17.39,28.1845
80.28,8.44875,15.87,26.76025
81.1,7.4595,14.695,25.2365
81.93,6.77925,13.59,23.92025
82.76,6.1575,12.685,22.77925
83.59,5.55925,11.83,21.74625
84.41,14.2695,22.465,34.79125
85.24,26.25825,39.225,56.4605
86.07,33.484,48.805,70.13325
86.9,26.359,37.83,55.0005
87.72,21.167,31.03,44.88375
88.55,17.32925,26.295,38.52025
89.38,14.87925,22.86,34.7075
90.21,12.43,20.3,31.7305
91.03,10.50825,18.295,29.4805
91.86,9.0595,16.635,27.60375
92.69,7.9395,15.295,26.18175
93.52,7.07975,14.15,24.757
94.34,6.48925,13.165,23.529
95.17,5.81,12.285,22.43575
96,5.3395,11.51,21.44125
