time,Q1,Q2,Q3
72,4.65,7.47,11.70025
72.83,5.63925,8.775,13.3125
73.66,6.289,9.615,14.321
74.48,6.81825,10.205,15.0605
75.31,7.1295,10.61,15.661
76.14,7.13925,10.545,15.473
76.97,5.8195,8.86,13.43075
77.79,4.86975,7.72,12.03125
78.62,5.4495,8.5,13.01225
79.45,6.13975,9.43,14.1905
80.28,6.70825,10.095,14.932
81.1,7.04975,10.53,15.6
81.93,7.34975,10.885,16.02325
82.76,6.0995,9.23,13.9005
83.59,5.09975,7.97,12.3425
84.41,5.22975,8.22,12.701
85.24,6.01,9.245,13.99075
86.07,6.5885,9.96,14.7725
86.9,6.9795,10.445,15.48125
87.72,7.2895,10.825,15.94375
88.55,6.4195,9.63,14.46075
89.38,5.33,8.25,12.73025
90.21,4.9795,7.885,12.31025
91.03,5.84,9.04,13.80025
91.86,6.4585,9.82,14.66025
92.69,6.899,10.36,15.33275
93.52,7.20975,10.75,15.8345
94.34,6.74975,10.085,15.01025
95.17,5.57,8.56,13.20125
96,4.66975,7.525,11.901
