time,Q1,Q2,Q3
72,6.16825,12.63,22.48675
72.83,13.61075,21.755,33.30225
73.66,18.5895,28.08,40.94075
74.48,21.92925,32.845,46.96075
75.31,24.68975,36.61,51.73175
76.14,24.9995,37.62,52.88075
76.97,20.12625,30.51,43.6505
77.79,16.4995,25.65,37.6305
78.62,13.87925,22.385,34.051
79.45,11.74675,19.985,31.3725
80.28,10.09925,17.99,29.225
81.1,8.9375,16.44,27.385
81.93,8.05625,15.145,25.97025
82.76,7.20925,14.105,24.62175
83.59,6.54625,13.175,23.373
84.41,10.309,17.72,28.76525
85.24,16.22775,25.15,37.432
86.07,20.5995,30.805,44.321
86.9,23.5065,34.895,49.76325
87.72,25.7755,38.235,53.96275
88.55,22.399,33.67,47.59175
89.38,18.1855,27.81,40.327
90.21,15.189,23.955,36.17575
91.03,12.73925,21.11,32.71075
91.86,10.87975,18.92,30.58075
92.69,9.44,17.245,28.5625
93.52,8.48575,15.86,26.81225
94.34,7.69625,14.645,25.45075
95.17,6.897,13.655,24.1605
96,6.24675,12.765,22.9905
