time,Q1,Q2,Q3
72,11.149,21.955,35.82025
72.83,24.9885,39.4,57.97275
73.66,34.14875,51.355,74.38225
74.48,32.3865,48.34,70.143
75.31,26.17625,40.365,57.78975
76.14,21.7595,34.735,50.75375
76.97,18.30975,30.69,45.75175
77.79,15.868,27.76,42.59375
78.62,13.719,25.29,39.6025
79.45,12.15875,23.195,37.35025
80.28,16.86925,28.445,44.6925
81.1,28.18875,44,63.9915
81.93,36.838,54.66,79.55575
82.76,30.16925,45.35,65.5635
83.59,24.50825,38.38,55.68
84.41,20.568,33.32,49.1365
85.24,17.43975,29.71,45.05275
86.07,15.08925,26.955,41.59925
86.9,13.13775,24.65,38.90525
87.72,11.67975,22.66,36.86025
88.55,21.4945,34.35,52.06275
89.38,31.485,47.975,69.80675
90.21,35.12675,52.27,76.22275
91.03,28.109,42.83,61.45525
91.86,23.06775,36.555,53.3935
92.69,19.641,32.04,47.73325
93.52,16.599,28.775,43.91075
94.34,14.46875,26.175,40.8475
95.17,12.619,24.02,38.3335
96,11.2585,22.105,36.32375
