time,Q1,Q2,Q3
72,3.8795,7.94,14.57125
72.83,9.85925,15.41,23.64
73.66,13.7095,20.705,30.55375
74.48,12.82,19.34,28.35275
75.31,10.048,15.68,23.665
76.14,8.19975,13.32,20.68375
76.97,6.66875,11.515,18.711
77.79,5.6395,10.21,17.2815
78.62,4.83975,9.21,16.17025
79.45,4.2,8.39,15.2815
80.28,6.349,10.79,17.8905
81.1,11.2795,17.4,26.1905
81.93,14.73875,22.13,32.391
82.76,11.7195,17.94,26.80175
83.59,9.445,14.835,22.69175
84.41,7.64825,12.71,20.17
85.24,6.30925,11.075,18.22025
86.07,5.3595,9.865,17.00175
86.9,4.62925,8.93,15.93125
87.72,4.03975,8.185,15.07125
88.55,8.2395,13.3,21.172
89.38,12.59875,19.11,28.65375
90.21,14.02,21.045,30.841
91.03,10.81925,16.78,25.32325
91.86,8.8055,14.055,21.66075
92.69,7.15,12.115,19.442
93.52,5.94875,10.63,17.81025
94.34,5.09,9.545,16.71175
95.17,4.40975,8.67,15.682
96,3.88975,7.99,14.851
