time,Q1,Q2,Q3
72,10.809,16.78,25.28325
72.83,10.81875,16.78,25.30325
73.66,10.81875,16.785,25.32325
74.48,10.81875,16.79,25.34325
75.31,10.81875,16.79,25.3535
76.14,10.81875,16.79,25.3735
76.97,10.81875,16.795,25.38375
77.79,10.81875,16.795,25.4035
78.62,10.81875,16.795,25.41375
79.45,10.81875,16.8,25.4335
80.28,10.81875,16.805,25.44375
81.1,10.81875,16.81,25.45375
81.93,10.81875,16.81,25.464
82.76,10.819,16.815,25.48375
83.59,10.819,16.82,25.49375
84.41,10.819,16.82,25.50375
85.24,10.819,16.825,25.51375
86.07,10.819,16.825,25.52375
86.9,10.81925,16.83,25.53375
87.72,10.81925,16.83,25.534
88.55,10.81925,16.83,25.544
89.38,10.81925,16.835,25.55375
90.21,10.81925,16.84,25.56375
91.03,10.81925,16.84,25.5735
91.86,10.8195,16.845,25.5735
92.69,10.8195,16.845,25.5835
93.52,10.8195,16.845,25.59325
94.34,10.8195,16.845,25.59325
95.17,10.8195,16.845,25.60325
96,10.8195,16.845,25.60325
