time,Q1,Q2,Q3
72,8.16825,15.69,28.3655
72.83,20.3395,30.7,46.809
73.66,28.19525,40.825,61.05125
74.48,26.4935,37.88,57.25125
75.31,20.589,30.79,47.475
76.14,17.04825,26.085,41.61075
76.97,14.2185,22.77,37.082
77.79,12.05975,20.205,34.02025
78.62,10.3365,18.18,31.71925
79.45,8.928,16.65,30.0315
80.28,13.246,21.42,35.4825
81.1,23.25725,34.585,51.8935
81.93,30.26875,43.7,65.016
82.76,24.21975,35.08,53.84375
83.59,19.109,29.025,45.27625
84.41,16.16925,24.955,40.1235
85.24,13.59425,21.895,36.07175
86.07,11.49925,19.54,33.3535
86.9,9.79875,17.65,31.2595
87.72,8.5485,16.235,29.6405
88.55,17.089,26.435,41.707
89.38,25.6585,37.91,57.151
90.21,29.00075,41.325,61.5635
91.03,22.3,32.77,50.90175
91.86,18.08875,27.52,43.41625
92.69,15.11975,23.85,39.04375
93.52,12.78725,21.055,35.211
94.34,11.0095,18.895,32.65425
95.17,9.419,17.145,30.76875
96,8.18975,15.825,29.21025
