time,Q1,Q2,Q3
72,27.8895,42.36,64.44625
72.83,27.88975,42.385,64.51625
73.66,27.89975,42.41,64.58625
74.48,27.90975,42.435,64.656
75.31,27.91,42.455,64.716
76.14,27.92,42.48,64.78575
76.97,27.92,42.49,64.84575
77.79,27.93,42.51,64.9055
78.62,27.93975,42.535,64.95575
79.45,27.94975,42.545,65.0155
80.28,27.9595,42.555,65.0655
81.1,27.95975,42.565,65.11525
81.93,27.9695,42.58,65.16525
82.76,27.9795,42.585,65.215
83.59,27.9795,42.595,65.255
84.41,27.98925,42.605,65.30475
85.24,27.9895,42.615,65.34475
86.07,27.99925,42.625,65.3845
86.9,27.99925,42.635,65.4245
87.72,28.00925,42.645,65.46425
88.55,28.00925,42.65,65.49425
89.38,28.019,42.66,65.534
90.21,28.019,42.67,65.564
91.03,28.029,42.675,65.60375
91.86,28.029,42.685,65.63375
92.69,28.029,42.685,65.6635
93.52,28.03875,42.695,65.6935
94.34,28.03875,42.7,65.72325
95.17,28.039,42.705,65.7435
96,28.04875,42.715,65.77325
