time,Q1,Q2,Q3
72,8.75725,16.68,31.25775
72.83,24.33925,36.68,56.72375
73.66,33.94975,50.255,73.553
74.48,31.36875,45.925,67.8925
75.31,24.0685,35.955,54.803
76.14,19.3085,29.7,47.51575
76.97,15.78825,25.39,42.33075
77.79,13.399,22.175,37.72175
78.62,11.33975,19.685,35.0565
79.45,9.709,17.785,32.647
80.28,15.0995,24.245,41.6005
81.1,28.1995,41.825,62.68325
81.93,36.47875,53.615,78.983
82.76,28.6835,42,62.504
83.59,22.308,33.56,52.15125
84.41,18.019,28.155,45.67025
85.24,14.8775,24.21,40.72
86.07,12.639,21.34,36.8815
86.9,10.8495,18.99,34.319
87.72,9.2665,17.28,32.018
88.55,20.02975,30.825,49.63225
89.38,31.359,46.47,68.6115
90.21,34.4135,50.47,74.86
91.03,26.2635,38.72,58.41675
91.86,20.7485,31.62,49.98725
92.69,16.856,26.82,44.07
93.52,14.0595,23.125,39.621
94.34,11.93875,20.505,36.1515
95.17,10.27875,18.395,33.66675
96,8.82575,16.79,31.41825
