time,Q1,Q2,Q3
72,9.847,18.76,32.82775
72.83,23.76725,36.275,54.77325
73.66,32.79375,48.525,70.861
74.48,30.33925,45.47,65.727
75.31,24.2875,36.89,54.3315
76.14,19.87825,31.15,47.0815
76.97,16.74925,27.18,42.2705
77.79,14.09,24.22,38.7425
78.62,12.1085,21.86,36.3705
79.45,10.5795,19.915,34.16775
80.28,15.41375,25.25,40.47575
81.1,27.29925,41,61.23025
81.93,35.0495,51.865,75.17375
82.76,28.14725,42.35,61.6155
83.59,22.628,34.79,51.67275
84.41,18.71975,29.78,45.2745
85.24,15.70975,26.16,41.3905
86.07,13.3795,23.46,38.022
86.9,11.5795,21.2,35.8005
87.72,10.2275,19.41,33.706
88.55,19.885,31.295,48.48375
89.38,30.2395,45.025,66.20675
90.21,33.03675,49.48,71.743
91.03,26.08825,39.43,57.6965
91.86,21.18625,32.95,49.3315
92.69,17.68825,28.53,43.85
93.52,14.839,25.225,40.22125
94.34,12.7885,22.705,37.23425
95.17,11.0495,20.61,35.12275
96,9.896,18.93,33.20475
