time,Q1,Q2,Q3
72,2.5695,5.075,9.29
72.83,8.7695,12.94,19.59025
73.66,12.72975,18.555,27.0515
74.48,12.16,17.49,25.712
75.31,9.8485,14.11,20.8405
76.14,8.1495,11.95,17.71125
76.97,6.94,10.365,15.84075
77.79,5.93825,9.16,14.451
78.62,5.06975,8.29,13.391
79.45,4.46925,7.545,12.45075
80.28,3.93975,6.935,11.78075
81.1,3.5095,6.45,11.0505
81.93,3.16975,6.015,10.4905
82.76,2.91,5.615,10.04025
83.59,2.66975,5.27,9.62025
84.41,6.1495,9.475,14.89375
85.24,10.9195,16.03,23.5225
86.07,13.8675,19.92,29.084
86.9,10.869,15.69,22.97125
87.72,8.9395,12.94,19.1505
88.55,7.4895,11.15,16.86125
89.38,6.3495,9.755,15.1515
90.21,5.51,8.725,14.0045
91.03,4.74,7.92,13.02075
91.86,4.19975,7.24,12.1905
92.69,3.74975,6.71,11.56125
93.52,3.33975,6.245,10.8505
94.34,3.03975,5.84,10.3405
95.17,2.8,5.465,9.9005
96,2.57,5.14,9.49075
