time,Q1,Q2,Q3
72,8.0095,17.14,31.93125
72.83,19.65925,32.175,51.385
73.66,27.46425,42.37,64.54025
74.48,32.788,49.555,74.46475
75.31,36.516,54.75,82.40625
76.14,37.4665,55.945,83.279
76.97,30.25125,44.74,66.80225
77.79,24.14975,37.535,57.4795
78.62,20.01925,32.27,51.282
79.45,17.0695,28.265,45.54825
80.28,14.54975,25.115,42.23175
81.1,12.7365,22.695,39.2815
81.93,11.00525,20.835,36.79225
82.76,9.68,19.22,34.7215
83.59,8.56925,17.815,32.98325
84.41,14.74825,25.5,42.60625
85.24,24.04075,37.855,58.64125
86.07,30.15825,46.325,70.50225
86.9,34.802,52.38,79.09
87.72,38.1665,57.12,85.47075
88.55,33.66975,49.785,74.266
89.38,26.8925,40.715,62.28425
90.21,21.817,34.83,54.59025
91.03,18.59975,30.24,48.76
91.86,15.79975,26.58,44.27075
92.69,13.7055,23.925,40.90175
93.52,11.86475,21.78,38.261
94.34,10.32925,20.015,35.871
95.17,9.15975,18.51,33.9435
96,8.1185,17.235,32.2515
