time,Q1,Q2,Q3
72,12.01775,20.635,33.2335
72.83,17.239,27.125,41.03025
73.66,20.6695,31.55,46.31325
74.48,23.017,34.735,50.07875
75.31,24.8825,37.065,53.50925
76.14,24.94,37.44,54.5805
76.97,20.598,31.47,46.2715
77.79,17.468,27.355,41.6405
78.62,15.059,24.43,38.03125
79.45,13.21575,22.065,35.222
80.28,14.0095,23.185,36.35625
81.1,18.48875,28.935,42.92525
81.93,21.4795,32.79,47.75025
82.76,23.67825,35.63,51.57225
83.59,25.4145,37.855,54.99325
84.41,23.38825,35.25,51.49575
85.24,19.39975,30.015,44.9235
86.07,16.56975,26.37,40.62075
86.9,14.42725,23.675,37.47125
87.72,12.579,21.415,34.6005
88.55,15.746,25.41,38.99375
89.38,19.72925,30.47,45.055
90.21,22.23975,33.94,49.59275
91.03,24.35325,36.42,52.888
91.86,25.84825,38.49,56.1435
92.69,21.948,33.385,49.09925
93.52,18.319,28.67,43.194
94.34,15.71975,25.415,39.43
95.17,13.8255,22.92,36.55825
96,12.0485,20.855,33.89575
