time,Q1,Q2,Q3
72,21.26575,34.76,53.88075
72.83,25.36725,39.62,60.64025
73.66,28.04625,43.03,65.07025
74.48,29.9775,45.535,68.13425
75.31,31.348,47.475,70.253
76.14,31.348,47.265,69.59275
76.97,26.178,40.745,61.03725
77.79,22.10475,35.9,55.2205
78.62,24.558,38.7,59.78325
79.45,27.516,42.4,64.283
80.28,29.549,44.995,67.61325
81.1,31.12675,47.12,70.1305
81.93,32.176,48.695,71.70025
82.76,27.57725,42.19,63.14025
83.59,23.039,37.065,57.01275
84.41,23.6335,37.625,58.28325
85.24,26.87825,41.7,63.28675
86.07,29.12725,44.475,66.93675
86.9,30.83675,46.725,69.86225
87.72,31.90775,48.425,71.4635
88.55,28.8185,43.85,65.623
89.38,23.98,38.285,58.2795
90.21,22.671,36.475,56.55175
91.03,26.20925,40.815,62.5105
91.86,28.6455,43.96,66.1385
92.69,30.468,46.29,69.61225
93.52,31.6295,48.125,71.26375
94.34,30.01625,45.625,67.96175
95.17,24.99975,39.575,60.1215
96,21.31525,35.135,54.911
