time,Q1,Q2,Q3
72,2.07,4.175,7.79175
72.83,8.24975,12.155,17.83
73.66,11.91,17.565,25.41125
74.48,11.34975,16.415,23.71125
75.31,8.929,12.95,18.83975
76.14,7.42975,10.665,15.88075
76.97,6.16975,9.13,13.84
77.79,5.19975,8.03,12.41175
78.62,4.489,7.14,11.221
79.45,3.83975,6.45,10.5515
80.28,3.38,5.88,10
81.1,2.9995,5.415,9.46025
81.93,2.6495,5.02,8.961
82.76,2.39975,4.67,8.49175
83.59,2.18,4.355,8.0515
84.41,5.50975,8.615,13.50125
85.24,10.35875,15.12,21.84325
86.07,12.89925,18.945,27.38
86.9,9.93975,14.54,21.153
87.72,8.1385,11.725,17.25475
88.55,6.77975,9.865,14.80175
89.38,5.6695,8.55,13.10075
90.21,4.83975,7.585,11.7705
91.03,4.13975,6.81,10.92025
91.86,3.59,6.17,10.30075
92.69,3.18975,5.645,9.75
93.52,2.81975,5.215,9.23075
94.34,2.51975,4.85,8.7415
95.17,2.29,4.53,8.2915
96,2.08975,4.225,7.89025
